Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography
Hanson2016_1039,Valentia (Italia (IX Liguria)),Villa del Foro,Italia (IX Liguria),Italy,4 or 5,39 D4,-179,NULL,8.645107,45.014107,Beloch 1880; de Ligt 2012; DGRG; MacMullen 2000; PECS.
Hanson2016_1040,Vardagate,Castel Monferrato,Italia (IX Liguria),Italy,4 or 5,39 C3,-173,NULL,8.450886,45.137156,Beloch 1880; de Ligt 2012; PECS.
Hanson2016_1041,Acelum,Asolo,Italia (X Venetia et Histria),Italy,4 or 5,40 B1,-50,NULL,11.913251,45.801703,Beloch 1880; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_1042,Adria,Adria,Italia (X Venetia et Histria),Italy,4 or 5,40 C2,-600,NULL,12.056242,45.054003,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Hansen and Nielsen 2004; PECS; Salmon 1969; Sear 2006.
Hanson2016_1043,Albona,Labin,Italia (X Venetia et Histria),Croatia,4 or 5,20 B4,-44,NULL,14.115748,45.098398,Wilkes 2003a.
Hanson2016_1044,Altinum,Altino,Italia (X Venetia et Histria),Italy,3,40 C1,-50,NULL,12.400964,45.549242,Beloch 1880; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,2,19 F4,-181,NULL,13.367051,45.765269,Beloch 1880; Beloch 1886; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilkes 2003b; Wilson 2011.
Hanson2016_1046,Ateste,Este,Italia (X Venetia et Histria),Italy,4 or 5,40 B2,-400,NULL,11.666667,45.233333,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; DGRG; Salmon 1969; Sear 2006.
Hanson2016_1047,Bellunum,Belluno,Italia (X Venetia et Histria),Italy,4 or 5,19 E3,-220,NULL,12.217395,46.140032,de Ligt 2012; DGRG.
Hanson2016_1048,Brixia,Brescia,Italia (X Venetia et Histria),Italy,2,39 G2,-89,NULL,10.219836,45.539406,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; McEvedy 2011; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006.
Hanson2016_1049,Concordia,Concordia,Italia (X Venetia et Histria),Italy,3,40 D1,-42,NULL,12.844317,45.756918,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; PECS; Salmon 1969; Sear 2006.
Hanson2016_1050,Emona,Ljubljana,Italia (X Venetia et Histria),Slovenia,3,20 B3,-27,NULL,14.505965,46.051426,BNP; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.
Hanson2016_1051,Feltria,Feltre,Italia (X Venetia et Histria),Italy,4 or 5,19 D3,-100,NULL,11.900036,46.016657,Beloch 1880; de Ligt 2012; DGRG; Wilkes 2003b.
Hanson2016_1052,Flanona,Plomin,Italia (X Venetia et Histria),Croatia,3,20 B4,-44,NULL,14.172682,45.138214,BNP; Wilkes 2003a.
Hanson2016_1053,Forum Iulii (X Venetia et Histria),Cividale del Friuli,Italia (X Venetia et Histria),Italy,3,19 F3,-50,NULL,13.431047,46.092796,de Ligt 2012; PECS.
Hanson2016_1054,Iulium Carnicum,Zuglio,Italia (X Venetia et Histria),Italy,4 or 5,19 F3,-50,NULL,13.025796,46.460796,Beloch 1880; de Ligt 2012; PECS; Salmon 1969; Wilkes 2003b.
Hanson2016_1055,Mantua,Mantova,Italia (X Venetia et Histria),Italy,4 or 5,39 H3,-100,NULL,10.794299,45.159243,Beloch 1880; de Ligt 2012; PECS; Woloch 1983.
Hanson2016_1056,Nesactium,Viza?e,Italia (X Venetia et Histria),Croatia,4 or 5,20 A5,-177,NULL,13.969722,44.916667,Beloch 1880; de Ligt 2012; DGRG; PECS.
Hanson2016_1057,Opitergum,Oderzo,Italia (X Venetia et Histria),Italy,4 or 5,40 D1,-100,NULL,12.490642,45.781115,Beloch 1880; de Ligt 2012; PECS; Salmon 1969.
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,3,20 A4,-177,NULL,13.597752,45.226697,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; DGRG; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_1059,Patavium,Padua,Italia (X Venetia et Histria),Italy,2,40 B2,-50,NULL,11.876589,45.409568,Beloch 1880; de Ligt 2012; Golvin 1988; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Sear 2006; Wilson 2011.
Hanson2016_1060,Pola,Pula,Italia (X Venetia et Histria),Croatia,3,20 A5,-178,NULL,13.841147,44.869652,Beloch 1880; Beloch 1886; Benario 1981; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1061,Tarvisium,Treviso,Italia (X Venetia et Histria),Italy,4 or 5,40 C1,-50,NULL,12.242072,45.666286,Beloch 1880; de Ligt 2012; PECS.
Hanson2016_1062,Tergestum,Trieste,Italia (X Venetia et Histria),Italy,3,19 F4,-43,NULL,13.770245,45.648459,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006.
Hanson2016_1063,Tridentum,Trento,Italia (X Venetia et Histria),Italy,3,39 I1,-23,NULL,11.121006,46.067253,Beloch 1880; de Ligt 2012; PECS; Salmon 1969; Wilkes 2003b.
Hanson2016_1064,Urbana,Unknown,Italia (X Venetia et Histria),Italy,4 or 5,44 F3,-82,NULL,11.445288,45.193362,Beloch 1880; de Ligt 2012; DGRG; Salmon 1969.
Hanson2016_1065,Verona,Verona,Italia (X Venetia et Histria),Italy,2,39 H3,-89,NULL,10.997047,45.442663,Beloch 1880; Beloch 1886; Benario 1981; Bomgardner 2000; de Ligt 2012; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilkes 2003b; Woloch 1983.
Hanson2016_1066,Vicetia,Vicenza,Italia (X Venetia et Histria),Italy,3,40 B1,-89,NULL,11.54551,45.547333,Beloch 1880; de Ligt 2012; PECS; Sear 2006.
Hanson2016_1067,Bergomum,Bergamo,Italia (XI Transpadana),Italy,3,39 F2,-50,NULL,9.669953,45.694903,Beloch 1880; de Ligt 2012; DGRG.
Hanson2016_1068,Comum,Como,Italia (XI Transpadana),Italy,3,39 E2,-59,NULL,9.082065,45.81011,Beloch 1880; de Ligt 2012; PECS; Sear 2006.
Hanson2016_1069,Eporedia,Ivrea,Italia (XI Transpadana),Italy,3,39 B3,-100,NULL,7.87595,45.4666,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_1070,Laumellum,Lomello,Italia (XI Transpadana),Italy,4 or 5,39 D3,-27,NULL,8.79735,45.122042,de Ligt 2012; DGRG.
Hanson2016_1071,Laus Pompeia,Unknown,Italia (XI Transpadana),Italy,4 or 5,39 E3,-510,NULL,9.418777,45.303456,Beloch 1880; BNP; de Ligt 2012; Hansen and Nielsen 2004; Sear 2006.
Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,1,39 E3,-89,NULL,9.188141,45.463689,Beloch 1880; Beloch 1886; Benario 1981; de Ligt 2012; Golvin 1988; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_1073,Novaria,Novara,Italia (XI Transpadana),Italy,3,39 D3,-50,NULL,8.621834,45.446198,Beloch 1880; de Ligt 2012; PECS.
Hanson2016_1074,Ticinum,Pavia,Italia (XI Transpadana),Italy,4 or 5,39 E3,-50,NULL,9.155164,45.184912,Beloch 1880; de Ligt 2012; McEvedy 2011; PECS; Sear 2006.
Hanson2016_1075,Vercellae,Vercelli,Italia (XI Transpadana),Italy,3,39 C3,-50,NULL,8.422795,45.325287,Beloch 1880; de Ligt 2012; Nelis-Clément and Roddaz 2008; PECS.
Hanson2016_1076,Aeminium,Coimbra,Lusitania,Portugal,3,24 C4,-50,NULL,-8.415964,40.213267,PECS.
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,2,26 D3,-25,NULL,-6.338496,38.915571,Benario 1981; Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; Golvin 1988; Humphrey 1986; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_1078,Balsa,Tavira,Lusitania,Portugal,3,26 C4,-50,NULL,-7.649448,37.126277,DGRG; Nelis-Clément and Roddaz 2008; PECS.
Hanson2016_1079,Caesarobriga,Talavera de la Reina,Lusitania,Spain,4 or 5,27 A2,-50,NULL,-4.832609,39.958228,Keay 1998.
Hanson2016_1080,Capera,Cáparra,Lusitania,Spain,3,24 E4,-50,NULL,-6.101091,40.166755,Carreras Monfort 1995-1996; PECS; Sear 2006.
Hanson2016_1081,Conimbriga,Condeixa a Velha,Lusitania,Portugal,3,24 C4,-27,NULL,-8.494923,40.099154,Carreras Monfort 1995-1996; Golvin 1988; PECS.
Hanson2016_1082,Ebora,Evora,Lusitania,Portugal,3,26 C3,-57,NULL,-7.907296,38.572638,BNP; Carreras Monfort 1995-1996; DGRG; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Sear 2006.
Hanson2016_1083,Egitania,Idanha a Velha,Lusitania,Portugal,3,26 C2,-50,NULL,-7.144524,39.997054,DGRG; PECS.
Hanson2016_1084,Lacimurga,Unknown,Lusitania,Spain,4 or 5,26 E2,-49,NULL,-5.461123,39.091793,MacMullen 2000.
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,4 or 5,26 E3,-80,NULL,-5.958211,38.964642,Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1086,Mirobriga (Lusitania),Santiago do Cacém,Lusitania,Portugal,3,26 B4,-50,NULL,-8.683718,38.010169,BNP; DGRG; Humphrey 1986; Nelis-Clément and Roddaz 2008; PECS.
Hanson2016_1087,Myrtilis,Mértola,Lusitania,Portugal,3,26 C4,-50,NULL,-7.668795,37.634902,DGRG; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS.
Hanson2016_1088,Norba Caesarina,Cáceres,Lusitania,Spain,4 or 5,26 D2,-49,NULL,-6.38098,39.454368,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_1089,Olisipo,Lisbon,Lusitania,Portugal,3,26 A3,-138,NULL,-9.145302,38.721227,BNP; Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; DGRG; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Sear 2006.
Hanson2016_1090,Ossonoba,Faro,Lusitania,Portugal,3,26 C4,-50,NULL,-7.935108,37.01535,Carreras Monfort 1995-1996; DGRG; PECS.
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,2,26 C4,-49,NULL,-7.865235,38.015624,Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969.
Hanson2016_1092,Salacia,Alcacer do Sal,Lusitania,Portugal,3,26 B3,-50,NULL,-8.519503,38.371152,Carreras Monfort 1995-1996; DGRG; MacMullen 2000; Nelis-Clément and Roddaz 2008.
Hanson2016_1093,Salmantica,Salamanca,Lusitania,Spain,3,24 F4,-50,NULL,-5.663087,40.964965,BNP; DGRG; Russell 1958.
Hanson2016_1094,Scallabis,Santarem,Lusitania,Portugal,2,26 B2,-49,NULL,-8.687059,39.236177,Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; MacMullen 2000; Salmon 1969.
Hanson2016_1095,Unknown (4),Tróia,Lusitania,Portugal,4 or 5,26 B3,-50,NULL,-8.903604,38.488819,Carreras Monfort 1995-1996.
Hanson2016_1096,Adada,Karabaulo,Lycia et Pamphylia,Turkey,3,65 E2,-323,NULL,30.986348,37.581776,DGRG; Jones 1937; PECS.
Hanson2016_1097,Antiphellus,Ka?,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,NULL,29.634935,36.199973,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1098,Apollonia (Lycia et Pamphylia) (1),Olou Borlon,Lycia et Pamphylia,Turkey,3,65 D1,-600,NULL,30.456957,38.078272,Cohen 1995; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1099,Apollonia (Lycia et Pamphylia) (2),Kilinçli,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,NULL,29.763668,36.186655,Cohen 1995; PECS; Sear 2006.
Hanson2016_1100,Ariassus,Üçkap?,Lycia et Pamphylia,Turkey,3,65 D3,-323,NULL,30.470806,37.179694,DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1101,Arycanda,Aykiriçay,Lycia et Pamphylia,Turkey,3,65 D4,-323,NULL,30.048508,36.513408,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1102,Aspendus,Belkis,Lycia et Pamphylia,Turkey,3,65 F4,-700,NULL,31.169115,36.939472,BNP; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1103,Attalea,Antalya,Lycia et Pamphylia,Turkey,3,65 E4,-150,NULL,30.705521,36.884284,BNP; Cohen 1995; DGRG; Jones 1937; PECS; Salmon 1969; Sear 2006.
Hanson2016_1104,Attalea,Adala,Lycia et Pamphylia,Turkey,3,56 F3,-262,NULL,30.699969,36.89031,BNP; Cohen 1995; DGRG.
Hanson2016_1105,Balbura,Çölkayi?i,Lycia et Pamphylia,Turkey,3,65 C4,-323,NULL,29.602567,36.967055,DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1106,Bubon,Ibecik,Lycia et Pamphylia,Turkey,3,65 B4,-323,NULL,29.415217,36.974003,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1107,Cadyanda,Üzümlü,Lycia et Pamphylia,Turkey,4 or 5,65 B4,-323,NULL,29.242155,36.725913,BNP; DGRG; PECS; Sear 2006.
Hanson2016_1108,Candyba,Gendevar,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,NULL,29.666491,36.308363,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1109,Cibyra,Gölhisar,Lycia et Pamphylia,Turkey,3,65 B3,-323,NULL,29.489819,37.160008,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1110,Comama,Serefönü,Lycia et Pamphylia,Turkey,3,65 D3,-323,NULL,30.3371,37.3213,Brunt 1971; Jones 1937; Salmon 1969.
Hanson2016_1111,Corycus,Kizkalesi,Lycia et Pamphylia,Turkey,3,65 D5,-323,NULL,30.470547,36.436081,BNP; DGRG; Hansen and Nielsen 2004; PECS.
Hanson2016_1112,Corydalla,Haciveliler,Lycia et Pamphylia,Turkey,4 or 5,65 D5,-323,NULL,30.273841,36.371287,DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1113,Cremna,Amlik,Lycia et Pamphylia,Turkey,3,65 E2,-323,NULL,30.6911,37.500139,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hanson 2011; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1114,Cyaneae,Yavu,Lycia et Pamphylia,Turkey,3,65 C5,-323,NULL,29.822492,36.244673,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1115,Gagae,Akta?,Lycia et Pamphylia,Turkey,3,65 D5,-323,NULL,30.350017,36.288646,DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1116,Idebessus,Koza?ac?,Lycia et Pamphylia,Turkey,4 or 5,65 D4,-323,NULL,30.202995,36.554976,Jones 1937; PECS; Sear 2006.
Hanson2016_1117,Limyra,Finike,Lycia et Pamphylia,Turkey,3,65 D5,-323,NULL,30.173168,36.344057,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1118,Lydai,Kapi Da?i,Lycia et Pamphylia,Turkey,4 or 5,65 A4,-323,NULL,28.860181,36.614948,BNP; PECS.
Hanson2016_1119,Milyas,Melli,Lycia et Pamphylia,Turkey,4 or 5,65 C4,-323,NULL,29.75,36.750001,BNP; DGRG; Jones 1937; PECS.
Hanson2016_1120,Myra,Demre,Lycia et Pamphylia,Turkey,3,65 C5,-500,NULL,30.014409,36.246429,Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_1121,Nisa,Sütl?en,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,NULL,29.633049,36.439231,BNP; Jones 1937; PECS; Sear 2006.
Hanson2016_1122,Oenoanda,Incealiler,Lycia et Pamphylia,Turkey,3,65 C4,-200,NULL,29.549677,36.809338,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1123,Olbasa,Belenli,Lycia et Pamphylia,Turkey,3,65 C3,-323,NULL,30.005519,37.303875,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Jones 1937; MacMullen 2000; PECS; Quinn and Wilson 2013; Salmon 1969.
Hanson2016_1124,Olympus,Delikta?,Lycia et Pamphylia,Turkey,3,65 D5,-323,NULL,30.471532,36.387902,BNP; Jones 1937; PECS; Sear 2006.
Hanson2016_1125,Parlais,Unknown,Lycia et Pamphylia,Turkey,3,65 E1,-27,NULL,30.792102,38.014815,Brunt 1971; Cornell and Mathews 1982; Jones 1937; MacMullen 2000; Salmon 1969.
Hanson2016_1126,Patara,Kelemi,Lycia et Pamphylia,Turkey,3,65 B5,-500,NULL,29.319372,36.260957,Cohen 1995; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_1127,Pednelissus,Near Kozan,Lycia et Pamphylia,Turkey,3,65 E3,-323,NULL,30.934141,37.214237,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1128,Perge,Aksu,Lycia et Pamphylia,Turkey,2,65 E4,-700,NULL,30.854072,36.960317,Hansen and Nielsen 2004; Hanson 2011; McEvedy 2011; PECS; Russell 1958; Sear 2006.
Hanson2016_1129,Phaselis,Tekirova,Lycia et Pamphylia,Turkey,3,65 E4,-690,NULL,30.548712,36.52178,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_1130,Phellus,Felendai,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,NULL,29.666308,36.24085,BNP; DGRG; Jones 1937; PECS.
Hanson2016_1131,Pinara,Minare Köyü,Lycia et Pamphylia,Turkey,3,65 B5,-600,NULL,29.240952,36.497572,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1132,Rhodiapolis,Kumluca,Lycia et Pamphylia,Turkey,4 or 5,65 D5,-700,NULL,30.267204,36.385704,BNP; Jones 1937; PECS; Sear 2006.
Hanson2016_1133,Sagalassus,Aglasun,Lycia et Pamphylia,Turkey,2,65 E2,-323,NULL,30.519188,37.67674,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1134,Seleucia (Lycia et Pamphylia),Selef,Lycia et Pamphylia,Turkey,3,65 E2,-323,NULL,30.632381,37.897296,BNP; Cohen 1995; Jones 1937; PECS.
Hanson2016_1135,Selge,Selge,Lycia et Pamphylia,Turkey,3,65 F3,-700,NULL,31.127958,37.228159,BNP; Cohen 1995; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1136,Side,Selimiye,Lycia et Pamphylia,Turkey,2,65 F4,-700,NULL,31.388793,36.766346,Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_1137,Sidyma,Dudurga Asari,Lycia et Pamphylia,Turkey,3,65 B5,-323,NULL,29.197819,36.409728,BNP; DGRG; Jones 1937; PECS; Sear 2006.
Hanson2016_1138,Sillyum,Asar Köyü,Lycia et Pamphylia,Turkey,3,65 E4,-700,NULL,30.98638,36.990721,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1139,Simena,Kaleköy,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-700,NULL,29.86135,36.190221,BNP; PECS; Sear 2006.
Hanson2016_1140,Telmessus,Fethiye,Lycia et Pamphylia,Turkey,3,65 B4,-323,NULL,29.116464,36.621188,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_1141,Tenedos,Bozcaada,Lycia et Pamphylia,Turkey,4 or 5,65 E4,-700,NULL,30.647928,36.885834,BNP; DGRG; Hansen and Nielsen 2004.
Hanson2016_1142,Termessus,Güllük Da?,Lycia et Pamphylia,Turkey,3,65 D4,-323,NULL,30.464722,36.9825,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Russell 1958; Sear 2006.
Hanson2016_1143,Tlos,Dilver,Lycia et Pamphylia,Turkey,3,65 B4,-323,NULL,29.420789,36.553889,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.
Hanson2016_1144,Trebenna,Ça?larca,Lycia et Pamphylia,Turkey,3,65 D4,-323,NULL,30.461845,36.876066,BNP; PECS; Salmon 1969.
Hanson2016_1145,Xanthus,Kinik,Lycia et Pamphylia,Turkey,3,65 B5,-600,NULL,29.319885,36.356552,Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Sear 2006.
Hanson2016_1146,Amantia,Klos,Macedonia,Albania,4 or 5,49 B3,-600,NULL,19.61777,40.467945,DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.
Hanson2016_1147,Amphipolis,Amfipoli,Macedonia,Greece,2,51 B3,-437,NULL,23.84013,40.821057,BNP; Cohen 2006; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006; Wilkes 2003b.
Hanson2016_1148,Apollonia (Macedonia),Pojani,Macedonia,Albania,2,49 B3,-588,NULL,19.474947,40.741347,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_1149,Beroea (Macedonia),Veria,Macedonia,Greece,3,50 B3,-400,NULL,22.201493,40.522127,BNP; Cohen 2006; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006; Wilson 2011.
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,3,49 B3,-400,NULL,19.739266,40.538262,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen 2006; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,4 or 5,50 D4,-600,NULL,23.412031,40.047726,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_1152,Dium,Dion,Macedonia,Greece,3,50 B4,-400,NULL,22.48613,40.172852,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,2,49 B2,-627,NULL,19.456811,41.327377,BNP; Boatwright 2000; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Russell 1958; Salmon 1969.
Hanson2016_1154,Edessa,Edessa,Macedonia,Greece,3,50 B3,-600,NULL,22.050693,40.802398,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.
Hanson2016_1155,Heraclea (Macedonia),Bitola,Macedonia,Macedonia,3,49 D2,-359,NULL,21.342,41.011,BNP; Cohen 2006; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.
Hanson2016_1156,Lychnidus,Ochrid,Macedonia,Macedonia,3,49 C2,-600,NULL,20.793964,41.114676,BNP; DGRG; PECS; Sear 2006.
Hanson2016_1157,Neapolis (Macedonia),Kavala,Macedonia,Greece,3,51 C3,-650,NULL,24.415015,40.93504,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,2,50 C3,-413,NULL,22.525641,40.760042,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,2,51 C2,-360,NULL,24.339126,41.025172,Beloch 1886; BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006; Wilson 2011.
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,3,50 A1,-229,NULL,21.974974,41.552591,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; DGRG; PECS; Salmon 1969; Sear 2006; Wilkes 2003b.
Hanson2016_1161,Thasos,Thasos,Macedonia,Greece,3,51 D3,-700,NULL,24.738633,40.747565,Beloch 1886; BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,1,50 C3,-316,NULL,22.94554,40.637747,Cohen 1995; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilkes 2003b; Wilson 2011.
Hanson2016_1163,Torone,Toroni,Macedonia,Greece,3,51 B5,-400,NULL,23.904451,39.976665,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.
Hanson2016_1164,Ad Sava,Hammam Guergour,Mauretania Caesariensis,Algeria,3,31 C4,100,NULL,5.066483,36.325495,PECS.
Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,3,30 D4,-27,NULL,2.393876,36.380242,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969.
Hanson2016_1166,Arsennaria,Sidi bou Ras,Mauretania Caesariensis,Algeria,3,30 inset,100,NULL,0.873111,36.334326,Salmon 1969.
Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,3,30 G4,100,NULL,3.689949,36.145619,BNP; Lepelley 1979-1981; PECS; Salmon 1969.
Hanson2016_1168,Bida,Djemaa Saharidj,Mauretania Caesariensis,Algeria,3,30 H3,100,NULL,4.289191,36.683267,Salmon 1969.
Hanson2016_1169,Cartenna,Ténès,Mauretania Caesariensis,Algeria,3,30 B3,-30,NULL,1.307598,36.510418,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Russell 1958; Salmon 1969; Wilson 2011.
Hanson2016_1170,Choba,Ziama,Mauretania Caesariensis,Algeria,3,31 C3,100,NULL,5.481269,36.673105,BNP; Boatwright 2000.
Hanson2016_1171,Cuicul,Djemila,Mauretania Caesariensis,Algeria,3,31 D4,96,NULL,5.735732,36.320494,BNP; DGRG; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_1172,Diana Veteranorum,Zana,Mauretania Caesariensis,Algeria,3,34 E2,98,NULL,6.080301,35.77969,BNP; DGRG; Lepelley 1979-1981; PECS; Wilson 2011.
